year,month,day,no-voie,b/t/q,type-de-voie,voie,code-postal,type-local,surface-terrain,surface-reelle-bati,nombre-pieces-principales
2023,1,26,6082,NAN,NAN,ILE CAVALLO,20169,Maison,2750.0,229.0,4
2023,1,26,6082,NAN,NAN,ILE CAVALLO,20169,Maison,500.0,229.0,4
2023,1,17,1,NAN,RES,MARINA DI SOLE,20111,Appartement,0.0,22.0,1
2023,1,6,5594,NAN,NAN,CASTAGNA,20130,Appartement,0.0,48.0,3
2023,1,16,1,B,RES,PARC LUCIE BAT FENO,20000,Appartement,0.0,55.0,3
2023,1,31,9001,NAN,CTRE,HOSPITALIER,20000,Maison,46895.0,115.0,4
2023,1,31,9001,NAN,CTRE,HOSPITALIER,20000,Maison,46895.0,110.0,4
2023,1,31,9001,NAN,CTRE,HOSPITALIER,20000,Appartement,46895.0,15.0,1
2023,1,31,9001,NAN,CTRE,HOSPITALIER,20000,Appartement,46895.0,15.0,1
2023,1,31,9009,NAN,AV,DE VERDUN,20000,Appartement,618.0,120.0,5
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,49.0,2
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,29.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,29.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,49.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,34.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,29.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,29.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,49.0,2
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,29.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,29.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,49.0,2
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,29.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,29.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,34.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,49.0,2
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,9002,NAN,CTRE,HOSPITALIER,20000,Appartement,6400.0,30.0,1
2023,1,31,1,B,RES,PARC LUCIE BAT FENO,20000,Appartement,0.0,40.0,2
2023,1,11,,NAN,RES,TERRASSES DE LA CONFINA,20090,Appartement,0.0,78.0,4
2023,1,12,5401,NAN,VGE,DE TERRA BELLA,20166,Appartement,0.0,24.0,1
2023,1,30,5002,NAN,RES,PETRA DI MARE 2 AV ML JUIN,20090,Appartement,0.0,86.0,4
2023,1,30,9001,NAN,RES,PETRA DI MARE 1,20090,Appartement,0.0,86.0,4
2023,1,30,9001,NAN,RES,PETRA DI MARE 1,20090,Appartement,0.0,83.0,4
